scrape_id,query,country,name,category,address,phone,website,email,lat,lng,google_maps_url,rating,reviews_count,hours,approved,notes
"ChIJixAjZka1RIYRBhfmR9paXC4","mental health hotline crisis helpline Jordan","Jordan","Deep Centered Mental Health (DCMH) - Downtown Austin","Counselor","508 Deep Eddy Ave, Austin, TX 78703","(512) 489-9464","https://deepcentered.com/location/downtown-austin/?utm_source=google_business_profile&utm_medium=organic&utm_campaign=gbp&utm_content=austin_downtown","","30.2787025","-97.7721449","https://www.google.com/maps/search/?api=1&query=Deep%20Centered%20Mental%20Health%20(DCMH)%20-%20Downtown%20Austin&query_place_id=ChIJixAjZka1RIYRBhfmR9paXC4","4.2","209","[{""day"":""Monday"",""hours"":""9 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 8 PM""},{""day"":""Friday"",""hours"":""8 AM to 8 PM""},{""day"":""Saturday"",""hours"":""9 AM to 5 PM""},{""day"":""Sunday"",""hours"":""9 AM to 5 PM""}]","",""
"ChIJl6Sd8MHiW4YRnWt-_c3PoJ8","mental health hotline crisis helpline Jordan","Jordan","Hill Country MHDD CSU","Mental health service","643 Sheppard Rees Rd, Kerrville, TX 78028","(830) 257-5111","https://hillcountry.org/crisis-stabilization-unit/","","30.0441076","-99.1605585","https://www.google.com/maps/search/?api=1&query=Hill%20Country%20MHDD%20CSU&query_place_id=ChIJl6Sd8MHiW4YRnWt-_c3PoJ8","2.6","17","[]","",""
"ChIJiTGku5dzToYR3YdIIadLmM0","mental health hotline crisis helpline Jordan","Jordan","National Crisis Support","Non-profit organization","1250 S Capital of Texas Hwy Building 3 Suite 400, Austin, TX 78746","","http://www.nationalcrisissupport.org/","","30.2804334","-97.8235922","https://www.google.com/maps/search/?api=1&query=National%20Crisis%20Support&query_place_id=ChIJiTGku5dzToYR3YdIIadLmM0","","","[]","",""
"ChIJq_x1H9i-QIYRb06ucO2QSik","mental health hotline crisis helpline Jordan","Jordan","Houston Police Department, Mental Health Division","City government office","150 N Chenevert St Suite 200, Houston, TX 77002","(832) 394-4200","https://www.houstoncit.org/","","29.7618213","-95.3508423","https://www.google.com/maps/search/?api=1&query=Houston%20Police%20Department%2C%20Mental%20Health%20Division&query_place_id=ChIJq_x1H9i-QIYRb06ucO2QSik","3","6","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJN1i7hUU5R4YRtMg1xZuqxtE","mental health hotline crisis helpline Jordan","Jordan","Tri-County Services Psychiatric Emergency Treatment Center","Mental health clinic","706 Old Montgomery Rd, Conroe, TX 77301","(936) 538-1150","http://www.tricountyservices.org/","","30.3099318","-95.4641211","https://www.google.com/maps/search/?api=1&query=Tri-County%20Services%20Psychiatric%20Emergency%20Treatment%20Center&query_place_id=ChIJN1i7hUU5R4YRtMg1xZuqxtE","4.3","37","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJfZm6FPFdAHwRUkKIeyyqq-s","psychological counseling center Saudi Arabia","Saudi Arabia","Curry Psychology Group","Psychologist","280 Newport Center Dr #230, Newport Beach, CA 92660","(949) 258-7777","https://www.currypsychology.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","","33.6102553","-117.8727744","https://www.google.com/maps/search/?api=1&query=Curry%20Psychology%20Group&query_place_id=ChIJfZm6FPFdAHwRUkKIeyyqq-s","5","1533","[{""day"":""Monday"",""hours"":""10 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 7 PM""},{""day"":""Thursday"",""hours"":""10 AM to 7 PM""},{""day"":""Friday"",""hours"":""10 AM to 4 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJ8f0oCdLlLj4R27tesHx1KQQ","psychological counseling center Saudi Arabia","Saudi Arabia","Amaly Center for Family Counseling","Family counselor","District، 7252, King Abdul Aziz Rd, Alyasmin, Riyadh 13325, Saudi Arabia","+966 9200 27292","https://www.amaly.sa/","","24.8211942","46.6420074","https://www.google.com/maps/search/?api=1&query=Amaly%20Center%20for%20Family%20Counseling&query_place_id=ChIJ8f0oCdLlLj4R27tesHx1KQQ","3.8","99","[]","",""
"ChIJ_QqXvr63t4kRHa6h1a1nHL0","NGO mental health Syria","Syria","UNRWA USA","Non-profit organization","","(202) 223-3767","https://www.unrwausa.org/","","46.423669","-129.9427086","https://www.google.com/maps/search/?api=1&query=UNRWA%20USA&query_place_id=ChIJ_QqXvr63t4kRHa6h1a1nHL0","4.7","80","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJE9mE3DLnGBUR3g2QNrFpox0","NGO mental health Syria","Syria","عيادة الحلبوني - جمعية تنظيم الاسرة السورية","Mental health clinic","G76V+99W, Damascus, Syria","","","","33.5109917","36.2934598","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A7%D9%84%D8%AD%D9%84%D8%A8%D9%88%D9%86%D9%8A%20-%20%D8%AC%D9%85%D8%B9%D9%8A%D8%A9%20%D8%AA%D9%86%D8%B8%D9%8A%D9%85%20%D8%A7%D9%84%D8%A7%D8%B3%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9&query_place_id=ChIJE9mE3DLnGBUR3g2QNrFpox0","5","2","[{""day"":""Monday"",""hours"":""8:30 AM to 8:30 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 8:30 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 8:30 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 8:30 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 8:30 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 8:30 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 8:30 PM""}]","",""
"ChIJ368rzYhlJRURPSCTPW8xbO0","NGO mental health Syria","Syria","منظمة irs","Mental health service","6QCM+FFQ، حارم،،, Syria","","","","36.2213087","36.7832699","https://www.google.com/maps/search/?api=1&query=%D9%85%D9%86%D8%B8%D9%85%D8%A9%20irs&query_place_id=ChIJ368rzYhlJRURPSCTPW8xbO0","","","[]","",""
"ChIJ5f7Mnn7hGBURw-zj2gtPI0M","NGO mental health Syria","Syria","better life for syrian childreen","Psychologist","F8MR+P2Q, Damascus, Syria","+963 11 565 2716","https://www.facebook.com/BL4SC%20/?ref=br_rs","","33.484339","36.3401237","https://www.google.com/maps/search/?api=1&query=better%20life%20for%20syrian%20childreen&query_place_id=ChIJ5f7Mnn7hGBURw-zj2gtPI0M","","","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJM7nTCGHDLxUR7AN0f74eHTE","NGO mental health Syria","Syria","مركز الإرشاد النفسي والاجتماعي","Mental health service","H2PV+795, A'zaz, Syria","","","","36.5856319","37.0434942","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A5%D8%B1%D8%B4%D8%A7%D8%AF%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%20%D9%88%D8%A7%D9%84%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A&query_place_id=ChIJM7nTCGHDLxUR7AN0f74eHTE","5","1","[{""day"":""Monday"",""hours"":""8 AM to 3:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 3:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 3:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 3:30 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 3:30 PM""}]","",""
"ChIJEyBYrGZ7SBURj7aa792Apzs","NGO mental health Syria","Syria","مركز الدعم النفسي بالطيانة","Association / Organization","XGPP+GVV, Al Tayyana, Syria","","","","34.9863568","40.5371814","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%AF%D8%B9%D9%85%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%20%D8%A8%D8%A7%D9%84%D8%B7%D9%8A%D8%A7%D9%86%D8%A9&query_place_id=ChIJEyBYrGZ7SBURj7aa792Apzs","5","1","[]","",""
"ChIJ694eG6XDLxURZIoBVkYL-dQ","NGO mental health Syria","Syria","مركز امان المجتمعي منظمة شفق","Mental health service","H2PX+P6G, A'zaz, Syria","","","","36.5868073","37.0480877","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%85%D8%A7%D9%86%20%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9%D9%8A%20%D9%85%D9%86%D8%B8%D9%85%D8%A9%20%D8%B4%D9%81%D9%82&query_place_id=ChIJ694eG6XDLxURZIoBVkYL-dQ","","","[]","",""
"ChIJtbubYgAbNxUR6yJ15Szu4FY","NGO mental health Syria","Syria","الهلال الاحمر العربي السوري","Mental health service","W4HR+69H، An Nasirah, Syria","","","","35.9280222","39.1412337","https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84%20%D8%A7%D9%84%D8%A7%D8%AD%D9%85%D8%B1%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%20%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A&query_place_id=ChIJtbubYgAbNxUR6yJ15Szu4FY","","","[]","",""
"ChIJm2GCawB7JRURfU7zuQ_dJ2c","NGO mental health Syria","Syria","Human Appeal Syria","Association / Organization","6P59+6M3, Dana, Syria","","","","36.2080002","36.7191694","https://www.google.com/maps/search/?api=1&query=Human%20Appeal%20Syria&query_place_id=ChIJm2GCawB7JRURfU7zuQ_dJ2c","5","1","[]","",""
"ChIJ0UfeuBh7JRURO1yUA64MQXU","NGO mental health Syria","Syria","مركز النفس المطمئنة للرعاية النفسية","Wellness center","6Q4C+RJV, Ad Dana, Syria","","","","36.207102","36.771535","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%20%D8%A7%D9%84%D9%85%D8%B7%D9%85%D8%A6%D9%86%D8%A9%20%D9%84%D9%84%D8%B1%D8%B9%D8%A7%D9%8A%D8%A9%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9&query_place_id=ChIJ0UfeuBh7JRURO1yUA64MQXU","5","2","[]","",""
"ChIJg43d4pS3t4kRewR4sBsMNkE","NGO mental health Syria","Syria","International Medical Corps","Non-profit organization","2000 M St NW #600, Washington, DC 20036","(310) 826-7800","https://internationalmedicalcorps.org/","","38.905461","-77.045209","https://www.google.com/maps/search/?api=1&query=International%20Medical%20Corps&query_place_id=ChIJg43d4pS3t4kRewR4sBsMNkE","4.7","3","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJaRQ9brm3t4kRv1mreciH_Gw","NGO mental health Syria","Syria","USA for UNHCR","Non-profit organization","1310 L St NW #450, Washington, DC 20005","(202) 296-1115","http://www.unrefugees.org/","","38.9033233","-77.030449","https://www.google.com/maps/search/?api=1&query=USA%20for%20UNHCR&query_place_id=ChIJaRQ9brm3t4kRv1mreciH_Gw","2.9","39","[]","",""
"ChIJizJB-Oen9YgRt8qpGv0GyZY","NGO mental health Syria","Syria","International Rescue Committee Atlanta","Non-profit organization","2305 Parklake Dr NE, Atlanta, GA 30345","(404) 292-7731","http://www.rescue.org/atlanta","","33.853246","-84.2478496","https://www.google.com/maps/search/?api=1&query=International%20Rescue%20Committee%20Atlanta&query_place_id=ChIJizJB-Oen9YgRt8qpGv0GyZY","4.3","160","[{""day"":""Monday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJQVh__l3Jt4kR0KrY_CVPrBI","NGO mental health Syria","Syria","National Library of Medicine","National library","8600 Rockville Pike #2E-17B, Bethesda, MD 20894","(888) 346-3656","https://www.nlm.nih.gov/","","38.9959508","-77.0988323","https://www.google.com/maps/search/?api=1&query=National%20Library%20of%20Medicine&query_place_id=ChIJQVh__l3Jt4kR0KrY_CVPrBI","4","88","[{""day"":""Monday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJmzjJ8gdOtIkRhZgTT4PzrNU","mental health clinic Syria","Syria","Free Range Psychiatry","Holistic medicine practitioner","","(786) 453-4572","http://freerange.org/","","36.3509594","-99.091086","https://www.google.com/maps/search/?api=1&query=Free%20Range%20Psychiatry&query_place_id=ChIJmzjJ8gdOtIkRhZgTT4PzrNU","4.5","19","[{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 8 PM""},{""day"":""Friday"",""hours"":""8 AM to 8 PM""},{""day"":""Saturday"",""hours"":""8 AM to 8 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJw8TyC-9vYogRepmygGGk8WI","mental health clinic Syria","Syria","Valley Behavioral Services","Mental health clinic","708 Will Halsey Way Suite C, Madison, AL 35758","(256) 325-1349","https://www.valleybehavioralservices.org/","","34.6916742","-86.7373494","https://www.google.com/maps/search/?api=1&query=Valley%20Behavioral%20Services&query_place_id=ChIJw8TyC-9vYogRepmygGGk8WI","4.2","234","[{""day"":""Monday"",""hours"":""8 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""8 AM to 5 PM""},{""day"":""Friday"",""hours"":""8 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJM6o-wgfnGBURCutVIJwW3os","mental health clinic Syria","Syria","د. ثائر حيدر - اختصاصي بالطب النفسي","Mental health clinic","G7CQ+XM4, Damascus, Syria","+963 955 392 987","","","33.5223798","36.2891946","https://www.google.com/maps/search/?api=1&query=%D8%AF.%20%D8%AB%D8%A7%D8%A6%D8%B1%20%D8%AD%D9%8A%D8%AF%D8%B1%20-%20%D8%A7%D8%AE%D8%AA%D8%B5%D8%A7%D8%B5%D9%8A%20%D8%A8%D8%A7%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A&query_place_id=ChIJM6o-wgfnGBURCutVIJwW3os","5","7","[]","",""
"ChIJ1Y9UJ7r8DogRgs2oOFlV-NU","mental health hotline crisis helpline Syria","Syria","Suicide Prevention Services","Mental health service","528 S Batavia Ave #1, Batavia, IL 60510","(630) 482-9699","https://www.spsamerica.org/","","41.8427253","-88.312517","https://www.google.com/maps/search/?api=1&query=Suicide%20Prevention%20Services&query_place_id=ChIJ1Y9UJ7r8DogRgs2oOFlV-NU","4.2","5","[{""day"":""Monday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJtevSiww1_RIRkhih3U4nses","NGO mental health Tunisia","Tunisia","AHKILI - Business and Life Consulting","Psychologist","Bloc A, 5 ème étage, bureau A58, Immeuble Carthage centre, Boulevard de Carthage, Tunis, Tunisia","+216 51 811 118","http://www.ahkili.com.tn/","","36.7952659","10.1819336","https://www.google.com/maps/search/?api=1&query=AHKILI%20-%20Business%20and%20Life%20Consulting&query_place_id=ChIJtevSiww1_RIRkhih3U4nses","4.9","15","[{""day"":""Monday"",""hours"":""9 AM to 12 AM""},{""day"":""Tuesday"",""hours"":""9 AM to 12 AM""},{""day"":""Wednesday"",""hours"":""9 AM to 12 AM""},{""day"":""Thursday"",""hours"":""9 AM to 12 AM""},{""day"":""Friday"",""hours"":""9 AM to 12 AM""},{""day"":""Saturday"",""hours"":""9 AM to 12 AM""},{""day"":""Sunday"",""hours"":""9 AM to 12 AM""}]","",""
"ChIJDeDyDtzD2YgRCYRJPmZeGRI","psychological counseling center Syria","Syria","Psych care community center, LLC","Psychologist","7400 SW 50th Terrace STE 303, Miami, FL 33155","(786) 592-1890","https://psychcarecenter.com/","","25.7228452","-80.3154249","https://www.google.com/maps/search/?api=1&query=Psych%20care%20community%20center%2C%20LLC&query_place_id=ChIJDeDyDtzD2YgRCYRJPmZeGRI","5","88","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJr95w1Zi32YgRipfsD_lAViw","psychological counseling center Syria","Syria","Miami Counseling & Resource Center","Psychologist","111 Majorca Ave B, Coral Gables, FL 33134","(305) 448-8325","https://miamicounseling.com/","","25.7554067","-80.2571361","https://www.google.com/maps/search/?api=1&query=Miami%20Counseling%20%26%20Resource%20Center&query_place_id=ChIJr95w1Zi32YgRipfsD_lAViw","4.5","76","[{""day"":""Monday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJn968cC-_2YgR--Vpw2s6wlw","psychological counseling center Syria","Syria","Florida International University: Counseling Psychological Services Center","Mental health service","11200 SW 8th St, Miami, FL 33174","(305) 348-2277","https://dasa.fiu.edu/all-departments/counseling-and-psychological-services/","","25.7558721","-80.3767359","https://www.google.com/maps/search/?api=1&query=Florida%20International%20University%3A%20Counseling%20Psychological%20Services%20Center&query_place_id=ChIJn968cC-_2YgR--Vpw2s6wlw","2.5","27","[{""day"":""Monday"",""hours"":""8 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""8 AM to 5 PM""},{""day"":""Friday"",""hours"":""8 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJwwq3VOnH2YgRqiRmSCph4vI","psychological counseling center Syria","Syria","The Psychotherapy Center","Psychologist","6510 Manor Ln, South Miami, FL 33143","(305) 667-0047","","","25.697337","-80.2992058","https://www.google.com/maps/search/?api=1&query=The%20Psychotherapy%20Center&query_place_id=ChIJwwq3VOnH2YgRqiRmSCph4vI","5","2","[{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""10 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 7 PM""},{""day"":""Thursday"",""hours"":""9 AM to 7 PM""},{""day"":""Friday"",""hours"":""9 AM to 7 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
